ID,NAME,SMILES,inchikey
YMDB03538,CL(10:0/14:1(9Z)/22:0/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,XIHBXJAAXGXLDH-KACDVLJISA-N
YMDB03539,CL(10:0/14:1(9Z)/22:0/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,HPWXIURDHLGMQN-WAMLBHIMSA-N
YMDB03540,CL(10:0/14:1(9Z)/22:0/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,XWLWNOSKPSXYRC-KHCKPATBSA-N
YMDB03541,CL(10:0/14:1(9Z)/22:0/26:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,INVXSKVTMSPQJN-ZMGHOTMQSA-N
YMDB03542,CL(10:0/14:1(9Z)/22:0/26:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,BKQRKELQVILONZ-BTDXDZHKSA-N
YMDB03543,CL(10:0/14:1(9Z)/22:0/26:1(9Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,FOMKESQDTUHVDD-VUYZTMJSSA-N
YMDB03544,CL(10:0/14:1(9Z)/22:1(11Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,XCRWXKUZTNAOOG-JZILTQMUSA-N
YMDB03545,CL(10:0/14:1(9Z)/22:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,DBESTGPEXXKHJG-OYLLHWHOSA-N
YMDB03546,CL(10:0/14:1(9Z)/22:1(11Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,RXOMHNVWTPFNQM-CUKGGSOWSA-N
YMDB03547,CL(10:0/14:1(9Z)/22:1(11Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,ZYPXWTWIQMIDAE-UGZQWSTESA-N
YMDB03548,CL(10:0/14:1(9Z)/22:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,VGQZEACUGSIPDH-MWVDUIPJSA-N
YMDB03549,CL(10:0/14:1(9Z)/22:1(11Z)/26:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,PHBYJONWOYINTC-QWTWKOARSA-N
YMDB03550,CL(10:0/14:1(9Z)/22:1(11Z)/26:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,QANHRBUVPGKZLT-RZFQEPENSA-N
YMDB03551,CL(10:0/14:1(9Z)/22:1(11Z)/26:1(9Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,KVQPRKXLQZNPOX-UQFFRTMVSA-N
YMDB03552,CL(10:0/14:1(9Z)/22:1(9Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,BFFVWOFIGLQLCH-UWMZFBDLSA-N
YMDB03553,CL(10:0/14:1(9Z)/22:1(9Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,PBZJZGFEPUJMIZ-YLQYFTJRSA-N
YMDB03554,CL(10:0/14:1(9Z)/22:1(9Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,NORRTWWLPPRKOH-WTLKGOGHSA-N
YMDB03555,CL(10:0/14:1(9Z)/22:1(9Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,TZPXJXFFYGZXDI-RJUGSBDYSA-N
YMDB03556,CL(10:0/14:1(9Z)/22:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,NMDPAINDENDUFS-UIDRHFECSA-N
YMDB03557,CL(10:0/14:1(9Z)/22:1(9Z)/26:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,NTGODIVZSXDEEG-OIYLZLQUSA-N
YMDB03558,CL(10:0/14:1(9Z)/22:1(9Z)/26:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,ZXRPUNOUYIVJCK-JSKBPNFWSA-N
YMDB03559,CL(10:0/14:1(9Z)/22:1(9Z)/26:1(9Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,YPUQDKPZAGHHOD-GPBGMGMUSA-N
YMDB03560,CL(10:0/14:1(9Z)/23:1(11Z)/23:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,SJYLJTDXPACKBI-RCGUPMBRSA-N
YMDB03561,CL(10:0/14:1(9Z)/23:1(11Z)/23:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC,UOKFZCKOCQZJQU-ACIYELMJSA-N
YMDB03562,CL(10:0/14:1(9Z)/23:1(11Z)/25:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,FRSDQFYWPGMXSA-YHCXORJVSA-N
YMDB03563,CL(10:0/14:1(9Z)/23:1(11Z)/25:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,SXWJJGODZVEYOJ-MJFNJRBDSA-N
YMDB03564,CL(10:0/14:1(9Z)/23:1(11Z)/25:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCCC,KJLCMBNDMSFQAB-GJTPSFSVSA-N
YMDB03565,CL(10:0/14:1(9Z)/23:1(9Z)/23:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,MPRFUZWJOPHBHL-RJUGSBDYSA-N
YMDB03566,CL(10:0/14:1(9Z)/23:1(9Z)/23:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC,HNTZCAVEGTZRMR-UIDRHFECSA-N
YMDB03567,CL(10:0/14:1(9Z)/23:1(9Z)/25:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,XGXYJQPVCTVNBZ-OIYLZLQUSA-N
YMDB03568,CL(10:0/14:1(9Z)/23:1(9Z)/25:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,KGFGPYXFLIQXAC-VZMJCQAWSA-N
YMDB03569,CL(10:0/14:1(9Z)/23:1(9Z)/25:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCCC,VMYNPSXRAUZBTK-LKHREPORSA-N
YMDB03570,CL(10:0/14:1(9Z)/24:0/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,USAYRCRZCSEVGA-ZMGHOTMQSA-N
YMDB03571,CL(10:0/14:1(9Z)/24:1(11Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,MWLHKRKBZLXOAP-NNOHCZAPSA-N
YMDB03572,CL(10:0/14:1(9Z)/24:1(11Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,GMABQZOBMOUDDS-NAIYXBJBSA-N
YMDB03573,CL(10:0/14:1(9Z)/24:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,AOAUZDNVMGCTGD-CAYDXOLNSA-N
YMDB03574,CL(10:0/14:1(9Z)/24:1(9Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,WHDDZCAKCNEFHC-OIYLZLQUSA-N
YMDB03575,CL(10:0/14:1(9Z)/24:1(9Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC,QAKCKZFEUZTOCZ-VZMJCQAWSA-N
YMDB03576,CL(10:0/14:1(9Z)/24:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,DNTBSJAQDCTWHI-LKHREPORSA-N
YMDB03577,CL(10:0/15:0/15:0/18:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,DHKFWYFFEZMQFQ-WJOGUDKKSA-N
YMDB03578,CL(10:0/15:0/15:0/20:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,PTPPHGSVEXIBQM-MGSXVFSVSA-N
YMDB03579,CL(10:0/15:0/15:0/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,OQYQNMFSLWUKBK-KROWAYFZSA-N
YMDB03580,CL(10:0/15:0/15:0/20:1(13Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC,TXYVUDYBFCTERW-COVMAVNLSA-N
YMDB03581,CL(10:0/15:0/15:0/22:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,DLWMPDWMAUARNM-OHKZLATASA-N
YMDB03582,CL(10:0/15:0/15:0/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,SAYLADJLXDHNAR-KHOZQRHUSA-N
YMDB03583,CL(10:0/15:0/15:0/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,IHFXWUXLXIDGCW-OZBXPXKDSA-N
YMDB03584,CL(10:0/15:0/15:0/24:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,MYBUBLFPWWFQLN-MXMGCQHCSA-N
YMDB03585,CL(10:0/15:0/15:0/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,POOJAZHANAUZFK-YHGSUBCESA-N
YMDB03586,CL(10:0/15:0/15:0/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,LGDWLXOYVDRVMT-GSGQLPDESA-N
YMDB03587,CL(10:0/15:0/15:0/26:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,AAEBJDMARJKCRK-NTQFVZKBSA-N
YMDB03588,CL(10:0/15:0/15:0/26:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC,DYYSPIFGANJYRH-ZROLNUINSA-N
YMDB03589,CL(10:0/15:0/15:0/26:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC,CGONECPMZQPROF-IMVXWTGFSA-N
YMDB03590,CL(10:0/15:0/15:0/28:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC,CBYVTAMMWWHTDG-DFXUENRWSA-N
YMDB03591,CL(10:0/15:0/15:0/28:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCCCC,KCKLGVFQCIRWEM-JQDGKYSJSA-N
YMDB03592,CL(10:0/15:0/15:0/28:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCCC,WHCWNKBQTTUIMH-AEXOQUIZSA-N
YMDB03593,CL(10:0/15:0/15:0/30:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,ZDEOAZQXINBAEA-ARQKOWHBSA-N
YMDB03594,CL(10:0/15:0/15:1(11Z)/20:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCCCCCCCCCCCC,QFAYYENQEFFQHT-OCKFDPGASA-N
YMDB03595,CL(10:0/15:0/15:1(11Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,LRUOLABKJSSUSO-GGDMDBBRSA-N
YMDB03596,CL(10:0/15:0/15:1(11Z)/20:1(13Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC,RBZTWWBWDXNIMB-NMEZLITLSA-N
YMDB03597,CL(10:0/15:0/15:1(11Z)/22:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,MXPKFCRXRNYYMT-PHBHAKSISA-N
YMDB03598,CL(10:0/15:0/15:1(11Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,KKOUIBUFSFNMDH-NVPCJJMHSA-N
YMDB03599,CL(10:0/15:0/15:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,ZCGBCJZZCVEYLG-LKSKRKOZSA-N
YMDB03600,CL(10:0/15:0/15:1(11Z)/24:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,RLQVXGFVWSMMJG-ADGSEFNQSA-N
YMDB03601,CL(10:0/15:0/15:1(11Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,IWSSNZHWYBFWMQ-WSHGKQJJSA-N
YMDB03602,CL(10:0/15:0/15:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,IISOYDXALFIUSM-WOSNFNMYSA-N
YMDB03603,CL(10:0/15:0/15:1(11Z)/26:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,IVLXEACIDIOMHL-FZYNDCMASA-N
